product_id,product_name,order_hour_of_day,orders_count,day
40706,Organic Grape Tomatoes,10,875,Monday
40706,Organic Grape Tomatoes,11,829,Monday
40706,Organic Grape Tomatoes,12,857,Monday
40706,Organic Grape Tomatoes,13,859,Monday
40706,Organic Grape Tomatoes,14,871,Monday
40706,Organic Grape Tomatoes,15,866,Monday
40706,Organic Grape Tomatoes,16,821,Monday
40706,Organic Grape Tomatoes,17,703,Monday
40706,Organic Grape Tomatoes,18,566,Monday
40706,Organic Grape Tomatoes,19,456,Monday
40706,Organic Grape Tomatoes,20,353,Monday
40706,Organic Grape Tomatoes,21,283,Monday
40706,Organic Grape Tomatoes,22,210,Monday
40706,Organic Grape Tomatoes,23,116,Monday
45007,Organic Zucchini,0,98,Monday
45007,Organic Zucchini,1,33,Monday
45007,Organic Zucchini,2,26,Monday
45007,Organic Zucchini,3,27,Monday
45007,Organic Zucchini,4,17,Monday
45007,Organic Zucchini,5,44,Monday
45007,Organic Zucchini,6,157,Monday
45007,Organic Zucchini,7,375,Monday
45007,Organic Zucchini,8,669,Monday
45007,Organic Zucchini,9,930,Monday
45007,Organic Zucchini,10,1080,Monday
45007,Organic Zucchini,11,1068,Monday
45007,Organic Zucchini,12,1080,Monday
45007,Organic Zucchini,13,1077,Monday
45007,Organic Zucchini,14,1166,Monday
45007,Organic Zucchini,15,1080,Monday
45007,Organic Zucchini,16,1070,Monday
45007,Organic Zucchini,17,852,Monday
45007,Organic Zucchini,18,680,Monday
45007,Organic Zucchini,19,492,Monday
45007,Organic Zucchini,20,392,Monday
45007,Organic Zucchini,21,396,Monday
45007,Organic Zucchini,22,308,Monday
45007,Organic Zucchini,23,185,Monday
47209,Organic Hass Avocado,0,233,Monday
47209,Organic Hass Avocado,1,102,Monday
47209,Organic Hass Avocado,2,46,Monday
47209,Organic Hass Avocado,3,49,Monday
47209,Organic Hass Avocado,4,44,Monday
47209,Organic Hass Avocado,5,98,Monday
47209,Organic Hass Avocado,6,302,Monday
47209,Organic Hass Avocado,7,964,Monday
47209,Organic Hass Avocado,8,1507,Monday
47209,Organic Hass Avocado,9,2101,Monday
47209,Organic Hass Avocado,10,2307,Monday
47209,Organic Hass Avocado,11,2304,Monday
47209,Organic Hass Avocado,12,2134,Monday
47209,Organic Hass Avocado,13,2301,Monday
47209,Organic Hass Avocado,14,2274,Monday
47209,Organic Hass Avocado,15,2372,Monday
47209,Organic Hass Avocado,16,2313,Monday
47209,Organic Hass Avocado,17,1876,Monday
47209,Organic Hass Avocado,18,1516,Monday
47209,Organic Hass Avocado,19,1186,Monday
47209,Organic Hass Avocado,20,925,Monday
47209,Organic Hass Avocado,21,709,Monday
47209,Organic Hass Avocado,22,555,Monday
47209,Organic Hass Avocado,23,302,Monday
47626,Large Lemon,0,147,Monday
47626,Large Lemon,1,75,Monday
47626,Large Lemon,2,29,Monday
47626,Large Lemon,3,33,Monday
47626,Large Lemon,4,29,Monday
47626,Large Lemon,5,73,Monday
47626,Large Lemon,6,198,Monday
47626,Large Lemon,7,570,Monday
47626,Large Lemon,8,989,Monday
47626,Large Lemon,9,1398,Monday
47626,Large Lemon,10,1597,Monday
47626,Large Lemon,11,1643,Monday
47626,Large Lemon,12,1646,Monday
47626,Large Lemon,13,1554,Monday
47626,Large Lemon,14,1603,Monday
47626,Large Lemon,15,1604,Monday
47626,Large Lemon,16,1551,Monday
47626,Large Lemon,17,1354,Monday
47626,Large Lemon,18,1081,Monday
47626,Large Lemon,19,739,Monday
47626,Large Lemon,20,554,Monday
47626,Large Lemon,21,462,Monday
47626,Large Lemon,22,360,Monday
47626,Large Lemon,23,224,Monday
47766,Organic Avocado,0,167,Monday
47766,Organic Avocado,1,82,Monday
47766,Organic Avocado,2,50,Monday
47766,Organic Avocado,3,32,Monday
47766,Organic Avocado,4,31,Monday
47766,Organic Avocado,5,63,Monday
47766,Organic Avocado,6,227,Monday
47766,Organic Avocado,7,652,Monday
47766,Organic Avocado,8,1116,Monday
47766,Organic Avocado,9,1588,Monday
47766,Organic Avocado,10,1744,Monday
47766,Organic Avocado,11,1779,Monday
47766,Organic Avocado,12,1769,Monday
47766,Organic Avocado,13,1782,Monday
47766,Organic Avocado,14,1843,Monday
47766,Organic Avocado,15,1864,Monday
47766,Organic Avocado,16,1814,Monday
47766,Organic Avocado,17,1583,Monday
47766,Organic Avocado,18,1318,Monday
47766,Organic Avocado,19,984,Monday
47766,Organic Avocado,20,665,Monday
47766,Organic Avocado,21,511,Monday
47766,Organic Avocado,22,401,Monday
47766,Organic Avocado,23,300,Monday
49683,Cucumber Kirby,0,86,Monday
49683,Cucumber Kirby,1,49,Monday
49683,Cucumber Kirby,2,23,Monday
49683,Cucumber Kirby,3,17,Monday
49683,Cucumber Kirby,4,18,Monday
49683,Cucumber Kirby,5,52,Monday
49683,Cucumber Kirby,6,129,Monday
49683,Cucumber Kirby,7,347,Monday
49683,Cucumber Kirby,8,583,Monday
49683,Cucumber Kirby,9,829,Monday
49683,Cucumber Kirby,10,975,Monday
49683,Cucumber Kirby,11,968,Monday
49683,Cucumber Kirby,12,941,Monday
49683,Cucumber Kirby,13,932,Monday
49683,Cucumber Kirby,14,1000,Monday
49683,Cucumber Kirby,15,979,Monday
49683,Cucumber Kirby,16,1085,Monday
49683,Cucumber Kirby,17,843,Monday
49683,Cucumber Kirby,18,702,Monday
49683,Cucumber Kirby,19,544,Monday
49683,Cucumber Kirby,20,424,Monday
49683,Cucumber Kirby,21,333,Monday
49683,Cucumber Kirby,22,225,Monday
49683,Cucumber Kirby,23,173,Monday
5876,Organic Lemon,0,80,Tuesday
5876,Organic Lemon,1,31,Tuesday
5876,Organic Lemon,2,20,Tuesday
5876,Organic Lemon,3,15,Tuesday
5876,Organic Lemon,4,23,Tuesday
5876,Organic Lemon,5,22,Tuesday
5876,Organic Lemon,6,104,Tuesday
5876,Organic Lemon,7,280,Tuesday
5876,Organic Lemon,8,521,Tuesday
5876,Organic Lemon,9,685,Tuesday
5876,Organic Lemon,10,841,Tuesday
5876,Organic Lemon,11,813,Tuesday
5876,Organic Lemon,12,787,Tuesday
5876,Organic Lemon,13,837,Tuesday
5876,Organic Lemon,14,811,Tuesday
5876,Organic Lemon,15,882,Tuesday
5876,Organic Lemon,16,866,Tuesday
5876,Organic Lemon,17,667,Tuesday
5876,Organic Lemon,18,576,Tuesday
5876,Organic Lemon,19,402,Tuesday
5876,Organic Lemon,20,339,Tuesday
5876,Organic Lemon,21,267,Tuesday
5876,Organic Lemon,22,244,Tuesday
5876,Organic Lemon,23,140,Tuesday
8277,Apple Honeycrisp Organic,0,74,Tuesday
8277,Apple Honeycrisp Organic,1,31,Tuesday
8277,Apple Honeycrisp Organic,2,11,Tuesday
8277,Apple Honeycrisp Organic,3,14,Tuesday
8277,Apple Honeycrisp Organic,4,17,Tuesday
8277,Apple Honeycrisp Organic,5,36,Tuesday
8277,Apple Honeycrisp Organic,6,102,Tuesday
8277,Apple Honeycrisp Organic,7,334,Tuesday
8277,Apple Honeycrisp Organic,8,595,Tuesday
8277,Apple Honeycrisp Organic,9,752,Tuesday
8277,Apple Honeycrisp Organic,10,777,Tuesday
8277,Apple Honeycrisp Organic,11,835,Tuesday
8277,Apple Honeycrisp Organic,12,731,Tuesday
8277,Apple Honeycrisp Organic,13,744,Tuesday
8277,Apple Honeycrisp Organic,14,800,Tuesday
8277,Apple Honeycrisp Organic,15,812,Tuesday
8277,Apple Honeycrisp Organic,16,781,Tuesday
8277,Apple Honeycrisp Organic,17,633,Tuesday
8277,Apple Honeycrisp Organic,18,545,Tuesday
8277,Apple Honeycrisp Organic,19,388,Tuesday
8277,Apple Honeycrisp Organic,20,291,Tuesday
8277,Apple Honeycrisp Organic,21,254,Tuesday
8277,Apple Honeycrisp Organic,22,221,Tuesday
8277,Apple Honeycrisp Organic,23,135,Tuesday
13176,Bag of Organic Bananas,0,351,Tuesday
13176,Bag of Organic Bananas,1,167,Tuesday
13176,Bag of Organic Bananas,2,110,Tuesday
13176,Bag of Organic Bananas,3,71,Tuesday
13176,Bag of Organic Bananas,4,93,Tuesday
13176,Bag of Organic Bananas,5,133,Tuesday
13176,Bag of Organic Bananas,6,508,Tuesday
13176,Bag of Organic Bananas,7,1525,Tuesday
13176,Bag of Organic Bananas,8,2627,Tuesday
13176,Bag of Organic Bananas,9,3590,Tuesday
13176,Bag of Organic Bananas,10,3776,Tuesday
13176,Bag of Organic Bananas,11,3709,Tuesday
13176,Bag of Organic Bananas,12,3514,Tuesday
13176,Bag of Organic Bananas,13,3653,Tuesday
13176,Bag of Organic Bananas,14,3705,Tuesday
13176,Bag of Organic Bananas,15,3803,Tuesday
13176,Bag of Organic Bananas,16,3580,Tuesday
13176,Bag of Organic Bananas,17,3128,Tuesday
13176,Bag of Organic Bananas,18,2529,Tuesday
13176,Bag of Organic Bananas,19,2073,Tuesday
13176,Bag of Organic Bananas,20,1555,Tuesday
13176,Bag of Organic Bananas,21,1280,Tuesday
13176,Bag of Organic Bananas,22,1061,Tuesday
13176,Bag of Organic Bananas,23,663,Tuesday
16797,Strawberries,0,103,Tuesday
16797,Strawberries,1,53,Tuesday
16797,Strawberries,2,30,Tuesday
16797,Strawberries,3,19,Tuesday
16797,Strawberries,4,31,Tuesday
16797,Strawberries,5,69,Tuesday
16797,Strawberries,6,217,Tuesday
16797,Strawberries,7,589,Tuesday
16797,Strawberries,8,977,Tuesday
16797,Strawberries,9,1361,Tuesday
16797,Strawberries,10,1402,Tuesday
16797,Strawberries,11,1405,Tuesday
16797,Strawberries,12,1270,Tuesday
16797,Strawberries,13,1326,Tuesday
16797,Strawberries,14,1364,Tuesday
16797,Strawberries,15,1428,Tuesday
16797,Strawberries,16,1370,Tuesday
16797,Strawberries,17,1129,Tuesday
16797,Strawberries,18,958,Tuesday
16797,Strawberries,19,760,Tuesday
16797,Strawberries,20,535,Tuesday
16797,Strawberries,21,495,Tuesday
16797,Strawberries,22,419,Tuesday
16797,Strawberries,23,243,Tuesday
21137,Organic Strawberries,0,217,Tuesday
21137,Organic Strawberries,1,101,Tuesday
21137,Organic Strawberries,2,66,Tuesday
21137,Organic Strawberries,3,33,Tuesday
21137,Organic Strawberries,4,41,Tuesday
21137,Organic Strawberries,5,102,Tuesday
21137,Organic Strawberries,6,390,Tuesday
21137,Organic Strawberries,7,1107,Tuesday
21137,Organic Strawberries,8,1717,Tuesday
21137,Organic Strawberries,9,2292,Tuesday
21137,Organic Strawberries,10,2363,Tuesday
21137,Organic Strawberries,11,2453,Tuesday
21137,Organic Strawberries,12,2280,Tuesday
21137,Organic Strawberries,13,2481,Tuesday
21137,Organic Strawberries,14,2458,Tuesday
21137,Organic Strawberries,15,2640,Tuesday
21137,Organic Strawberries,16,2462,Tuesday
21137,Organic Strawberries,17,2055,Tuesday
21137,Organic Strawberries,18,1787,Tuesday
21137,Organic Strawberries,19,1412,Tuesday
21137,Organic Strawberries,20,1073,Tuesday
21137,Organic Strawberries,21,935,Tuesday
21137,Organic Strawberries,22,752,Tuesday
21137,Organic Strawberries,23,453,Tuesday
21903,Organic Baby Spinach,0,200,Tuesday
21903,Organic Baby Spinach,1,115,Tuesday
21903,Organic Baby Spinach,2,68,Tuesday
21903,Organic Baby Spinach,3,44,Tuesday
21903,Organic Baby Spinach,4,46,Tuesday
21903,Organic Baby Spinach,5,92,Tuesday
21903,Organic Baby Spinach,6,300,Tuesday
21903,Organic Baby Spinach,7,825,Tuesday
21903,Organic Baby Spinach,8,1475,Tuesday
21903,Organic Baby Spinach,9,1772,Tuesday
21903,Organic Baby Spinach,10,2132,Tuesday
21903,Organic Baby Spinach,11,2055,Tuesday
21903,Organic Baby Spinach,12,2006,Tuesday
21903,Organic Baby Spinach,13,2180,Tuesday
21903,Organic Baby Spinach,14,2168,Tuesday
21903,Organic Baby Spinach,15,2175,Tuesday
21903,Organic Baby Spinach,16,2058,Tuesday
21903,Organic Baby Spinach,17,1847,Tuesday
21903,Organic Baby Spinach,18,1503,Tuesday
21903,Organic Baby Spinach,19,1167,Tuesday
21903,Organic Baby Spinach,20,904,Tuesday
21903,Organic Baby Spinach,21,705,Tuesday
21903,Organic Baby Spinach,22,635,Tuesday
21903,Organic Baby Spinach,23,383,Tuesday
22935,Organic Yellow Onion,0,103,Tuesday
22935,Organic Yellow Onion,1,46,Tuesday
22935,Organic Yellow Onion,2,29,Tuesday
22935,Organic Yellow Onion,3,11,Tuesday
22935,Organic Yellow Onion,4,20,Tuesday
22935,Organic Yellow Onion,5,37,Tuesday
22935,Organic Yellow Onion,6,126,Tuesday
22935,Organic Yellow Onion,7,352,Tuesday
22935,Organic Yellow Onion,8,638,Tuesday
22935,Organic Yellow Onion,9,839,Tuesday
22935,Organic Yellow Onion,10,1011,Tuesday
22935,Organic Yellow Onion,11,1080,Tuesday
22935,Organic Yellow Onion,12,1054,Tuesday
22935,Organic Yellow Onion,13,1050,Tuesday
22935,Organic Yellow Onion,14,1053,Tuesday
22935,Organic Yellow Onion,15,1121,Tuesday
22935,Organic Yellow Onion,16,1024,Tuesday
22935,Organic Yellow Onion,17,839,Tuesday
22935,Organic Yellow Onion,18,628,Tuesday
22935,Organic Yellow Onion,19,457,Tuesday
22935,Organic Yellow Onion,20,343,Tuesday
22935,Organic Yellow Onion,21,343,Tuesday
22935,Organic Yellow Onion,22,281,Tuesday
22935,Organic Yellow Onion,23,157,Tuesday
24852,Banana,0,343,Tuesday
24852,Banana,1,166,Tuesday
24852,Banana,2,94,Tuesday
24852,Banana,3,76,Tuesday
24852,Banana,4,97,Tuesday
24852,Banana,5,180,Tuesday
24852,Banana,6,704,Tuesday
24852,Banana,7,1811,Tuesday
24852,Banana,8,3107,Tuesday
24852,Banana,9,4196,Tuesday
24852,Banana,10,4605,Tuesday
24852,Banana,11,4317,Tuesday
24852,Banana,12,3953,Tuesday
24852,Banana,13,4170,Tuesday
24852,Banana,14,4296,Tuesday
24852,Banana,15,4385,Tuesday
24852,Banana,16,4440,Tuesday
24852,Banana,17,3772,Tuesday
24852,Banana,18,3275,Tuesday
24852,Banana,19,2468,Tuesday
24852,Banana,20,1749,Tuesday
24852,Banana,21,1451,Tuesday
24852,Banana,22,1065,Tuesday
24852,Banana,23,614,Tuesday
24964,Organic Garlic,0,85,Tuesday
24964,Organic Garlic,1,44,Tuesday
24964,Organic Garlic,2,23,Tuesday
24964,Organic Garlic,3,14,Tuesday
24964,Organic Garlic,4,34,Tuesday
24964,Organic Garlic,5,34,Tuesday
24964,Organic Garlic,6,102,Tuesday
24964,Organic Garlic,7,293,Tuesday
24964,Organic Garlic,8,540,Tuesday
24964,Organic Garlic,9,803,Tuesday
24964,Organic Garlic,10,997,Tuesday
24964,Organic Garlic,11,981,Tuesday
24964,Organic Garlic,12,988,Tuesday
24964,Organic Garlic,13,1023,Tuesday
24964,Organic Garlic,14,1028,Tuesday
24964,Organic Garlic,15,1069,Tuesday
24964,Organic Garlic,16,1027,Tuesday
24964,Organic Garlic,17,808,Tuesday
24964,Organic Garlic,18,630,Tuesday
24964,Organic Garlic,19,468,Tuesday
24964,Organic Garlic,20,370,Tuesday
24964,Organic Garlic,21,319,Tuesday
24964,Organic Garlic,22,266,Tuesday
24964,Organic Garlic,23,150,Tuesday
26209,Limes,0,115,Tuesday
26209,Limes,1,52,Tuesday
26209,Limes,2,41,Tuesday
26209,Limes,3,19,Tuesday
26209,Limes,4,24,Tuesday
26209,Limes,5,41,Tuesday
26209,Limes,6,149,Tuesday
26209,Limes,7,424,Tuesday
26209,Limes,8,743,Tuesday
26209,Limes,9,1009,Tuesday
26209,Limes,10,1206,Tuesday
26209,Limes,11,1229,Tuesday
26209,Limes,12,1219,Tuesday
26209,Limes,13,1281,Tuesday
26209,Limes,14,1313,Tuesday
26209,Limes,15,1347,Tuesday
26209,Limes,16,1292,Tuesday
26209,Limes,17,1083,Tuesday
26209,Limes,18,819,Tuesday
26209,Limes,19,632,Tuesday
26209,Limes,20,476,Tuesday
26209,Limes,21,436,Tuesday
26209,Limes,22,356,Tuesday
26209,Limes,23,215,Tuesday
27845,Organic Whole Milk,0,115,Tuesday
27845,Organic Whole Milk,1,43,Tuesday
27845,Organic Whole Milk,2,34,Tuesday
27845,Organic Whole Milk,3,14,Tuesday
27845,Organic Whole Milk,4,23,Tuesday
27845,Organic Whole Milk,5,52,Tuesday
27845,Organic Whole Milk,6,203,Tuesday
27845,Organic Whole Milk,7,677,Tuesday
27845,Organic Whole Milk,8,1029,Tuesday
27845,Organic Whole Milk,9,1275,Tuesday
27845,Organic Whole Milk,10,1368,Tuesday
27845,Organic Whole Milk,11,1317,Tuesday
27845,Organic Whole Milk,12,1224,Tuesday
27845,Organic Whole Milk,13,1291,Tuesday
27845,Organic Whole Milk,14,1303,Tuesday
27845,Organic Whole Milk,15,1371,Tuesday
27845,Organic Whole Milk,16,1263,Tuesday
27845,Organic Whole Milk,17,1080,Tuesday
27845,Organic Whole Milk,18,926,Tuesday
27845,Organic Whole Milk,19,720,Tuesday
27845,Organic Whole Milk,20,603,Tuesday
27845,Organic Whole Milk,21,527,Tuesday
27845,Organic Whole Milk,22,424,Tuesday
27845,Organic Whole Milk,23,206,Tuesday
27966,Organic Raspberries,0,112,Tuesday
27966,Organic Raspberries,1,53,Tuesday
27966,Organic Raspberries,2,30,Tuesday
27966,Organic Raspberries,3,14,Tuesday
27966,Organic Raspberries,4,22,Tuesday
27966,Organic Raspberries,5,55,Tuesday
27966,Organic Raspberries,6,203,Tuesday
27966,Organic Raspberries,7,601,Tuesday
27966,Organic Raspberries,8,1035,Tuesday
27966,Organic Raspberries,9,1278,Tuesday
27966,Organic Raspberries,10,1336,Tuesday
27966,Organic Raspberries,11,1301,Tuesday
27966,Organic Raspberries,12,1183,Tuesday
27966,Organic Raspberries,13,1268,Tuesday
27966,Organic Raspberries,14,1223,Tuesday
27966,Organic Raspberries,15,1354,Tuesday
27966,Organic Raspberries,16,1299,Tuesday
27966,Organic Raspberries,17,1126,Tuesday
27966,Organic Raspberries,18,942,Tuesday
27966,Organic Raspberries,19,757,Tuesday
27966,Organic Raspberries,20,586,Tuesday
27966,Organic Raspberries,21,469,Tuesday
27966,Organic Raspberries,22,407,Tuesday
27966,Organic Raspberries,23,231,Tuesday
28204,Organic Fuji Apple,0,60,Tuesday
28204,Organic Fuji Apple,1,28,Tuesday
28204,Organic Fuji Apple,2,24,Tuesday
28204,Organic Fuji Apple,3,12,Tuesday
28204,Organic Fuji Apple,4,14,Tuesday
28204,Organic Fuji Apple,5,29,Tuesday
28204,Organic Fuji Apple,6,97,Tuesday
28204,Organic Fuji Apple,7,351,Tuesday
28204,Organic Fuji Apple,8,613,Tuesday
28204,Organic Fuji Apple,9,952,Tuesday
28204,Organic Fuji Apple,10,966,Tuesday
28204,Organic Fuji Apple,11,835,Tuesday
28204,Organic Fuji Apple,12,754,Tuesday
28204,Organic Fuji Apple,13,764,Tuesday
28204,Organic Fuji Apple,14,748,Tuesday
28204,Organic Fuji Apple,15,765,Tuesday
28204,Organic Fuji Apple,16,774,Tuesday
28204,Organic Fuji Apple,17,740,Tuesday
28204,Organic Fuji Apple,18,583,Tuesday
28204,Organic Fuji Apple,19,454,Tuesday
28204,Organic Fuji Apple,20,346,Tuesday
28204,Organic Fuji Apple,21,262,Tuesday
28204,Organic Fuji Apple,22,201,Tuesday
28204,Organic Fuji Apple,23,103,Tuesday
39275,Organic Blueberries,0,89,Tuesday
39275,Organic Blueberries,1,41,Tuesday
39275,Organic Blueberries,2,35,Tuesday
39275,Organic Blueberries,3,21,Tuesday
39275,Organic Blueberries,4,15,Tuesday
39275,Organic Blueberries,5,45,Tuesday
39275,Organic Blueberries,6,139,Tuesday
39275,Organic Blueberries,7,402,Tuesday
39275,Organic Blueberries,8,688,Tuesday
39275,Organic Blueberries,9,975,Tuesday
39275,Organic Blueberries,10,947,Tuesday
39275,Organic Blueberries,11,910,Tuesday
39275,Organic Blueberries,12,911,Tuesday
39275,Organic Blueberries,13,932,Tuesday
39275,Organic Blueberries,14,932,Tuesday
39275,Organic Blueberries,15,948,Tuesday
39275,Organic Blueberries,16,899,Tuesday
39275,Organic Blueberries,17,732,Tuesday
39275,Organic Blueberries,18,712,Tuesday
39275,Organic Blueberries,19,551,Tuesday
39275,Organic Blueberries,20,448,Tuesday
39275,Organic Blueberries,21,390,Tuesday
39275,Organic Blueberries,22,305,Tuesday
39275,Organic Blueberries,23,208,Tuesday
40706,Organic Grape Tomatoes,0,66,Tuesday
40706,Organic Grape Tomatoes,1,28,Tuesday
40706,Organic Grape Tomatoes,2,21,Tuesday
40706,Organic Grape Tomatoes,3,11,Tuesday
40706,Organic Grape Tomatoes,4,16,Tuesday
40706,Organic Grape Tomatoes,5,25,Tuesday
40706,Organic Grape Tomatoes,6,100,Tuesday
40706,Organic Grape Tomatoes,7,287,Tuesday
40706,Organic Grape Tomatoes,8,458,Tuesday
40706,Organic Grape Tomatoes,9,604,Tuesday
40706,Organic Grape Tomatoes,10,684,Tuesday
40706,Organic Grape Tomatoes,11,670,Tuesday
40706,Organic Grape Tomatoes,12,694,Tuesday
40706,Organic Grape Tomatoes,13,714,Tuesday
40706,Organic Grape Tomatoes,14,735,Tuesday
40706,Organic Grape Tomatoes,15,762,Tuesday
40706,Organic Grape Tomatoes,16,706,Tuesday
40706,Organic Grape Tomatoes,17,597,Tuesday
40706,Organic Grape Tomatoes,18,496,Tuesday
40706,Organic Grape Tomatoes,19,385,Tuesday
40706,Organic Grape Tomatoes,20,284,Tuesday
40706,Organic Grape Tomatoes,21,285,Tuesday
40706,Organic Grape Tomatoes,22,229,Tuesday
40706,Organic Grape Tomatoes,23,125,Tuesday
45007,Organic Zucchini,0,102,Tuesday
45007,Organic Zucchini,1,39,Tuesday
45007,Organic Zucchini,2,27,Tuesday
45007,Organic Zucchini,3,19,Tuesday
45007,Organic Zucchini,4,23,Tuesday
45007,Organic Zucchini,5,41,Tuesday
45007,Organic Zucchini,6,132,Tuesday
45007,Organic Zucchini,7,342,Tuesday
45007,Organic Zucchini,8,569,Tuesday
45007,Organic Zucchini,9,732,Tuesday
45007,Organic Zucchini,10,837,Tuesday
45007,Organic Zucchini,11,993,Tuesday
45007,Organic Zucchini,12,926,Tuesday
45007,Organic Zucchini,13,1008,Tuesday
45007,Organic Zucchini,14,945,Tuesday
45007,Organic Zucchini,15,1016,Tuesday
45007,Organic Zucchini,16,880,Tuesday
45007,Organic Zucchini,17,733,Tuesday
45007,Organic Zucchini,18,594,Tuesday
45007,Organic Zucchini,19,492,Tuesday
45007,Organic Zucchini,20,402,Tuesday
45007,Organic Zucchini,21,357,Tuesday
45007,Organic Zucchini,22,267,Tuesday
45007,Organic Zucchini,23,176,Tuesday
47209,Organic Hass Avocado,0,161,Tuesday
47209,Organic Hass Avocado,1,90,Tuesday
47209,Organic Hass Avocado,2,57,Tuesday
47209,Organic Hass Avocado,3,33,Tuesday
47209,Organic Hass Avocado,4,40,Tuesday
47209,Organic Hass Avocado,5,74,Tuesday
47209,Organic Hass Avocado,6,251,Tuesday
47209,Organic Hass Avocado,7,806,Tuesday
47209,Organic Hass Avocado,8,1393,Tuesday
47209,Organic Hass Avocado,9,1726,Tuesday
47209,Organic Hass Avocado,10,1893,Tuesday
47209,Organic Hass Avocado,11,2015,Tuesday
47209,Organic Hass Avocado,12,1875,Tuesday
47209,Organic Hass Avocado,13,1951,Tuesday
47209,Organic Hass Avocado,14,2006,Tuesday
47209,Organic Hass Avocado,15,2222,Tuesday
47209,Organic Hass Avocado,16,2017,Tuesday
47209,Organic Hass Avocado,17,1810,Tuesday
47209,Organic Hass Avocado,18,1359,Tuesday
47209,Organic Hass Avocado,19,1038,Tuesday
47209,Organic Hass Avocado,20,868,Tuesday
47209,Organic Hass Avocado,21,709,Tuesday
47209,Organic Hass Avocado,22,560,Tuesday
47209,Organic Hass Avocado,23,333,Tuesday
47626,Large Lemon,0,128,Tuesday
47626,Large Lemon,1,55,Tuesday
47626,Large Lemon,2,48,Tuesday
47626,Large Lemon,3,26,Tuesday
47626,Large Lemon,4,32,Tuesday
47626,Large Lemon,5,55,Tuesday
47626,Large Lemon,6,159,Tuesday
47626,Large Lemon,7,471,Tuesday
47626,Large Lemon,8,868,Tuesday
47626,Large Lemon,9,1180,Tuesday
47626,Large Lemon,10,1334,Tuesday
47626,Large Lemon,11,1443,Tuesday
47626,Large Lemon,12,1339,Tuesday
47626,Large Lemon,13,1395,Tuesday
47626,Large Lemon,14,1341,Tuesday
47626,Large Lemon,15,1455,Tuesday
47626,Large Lemon,16,1340,Tuesday
47626,Large Lemon,17,1146,Tuesday
47626,Large Lemon,18,900,Tuesday
47626,Large Lemon,19,707,Tuesday
47626,Large Lemon,20,509,Tuesday
47626,Large Lemon,21,447,Tuesday
47626,Large Lemon,22,371,Tuesday
47626,Large Lemon,23,218,Tuesday
47766,Organic Avocado,0,133,Tuesday
47766,Organic Avocado,1,65,Tuesday
47766,Organic Avocado,2,37,Tuesday
47766,Organic Avocado,3,25,Tuesday
47766,Organic Avocado,4,36,Tuesday
47766,Organic Avocado,5,53,Tuesday
47766,Organic Avocado,6,214,Tuesday
47766,Organic Avocado,7,588,Tuesday
47766,Organic Avocado,8,992,Tuesday
47766,Organic Avocado,9,1308,Tuesday
47766,Organic Avocado,10,1563,Tuesday
47766,Organic Avocado,11,1561,Tuesday
47766,Organic Avocado,12,1448,Tuesday
47766,Organic Avocado,13,1557,Tuesday
47766,Organic Avocado,14,1571,Tuesday
47766,Organic Avocado,15,1546,Tuesday
47766,Organic Avocado,16,1625,Tuesday
47766,Organic Avocado,17,1420,Tuesday
47766,Organic Avocado,18,1144,Tuesday
47766,Organic Avocado,19,951,Tuesday
47766,Organic Avocado,20,606,Tuesday
47766,Organic Avocado,21,530,Tuesday
47766,Organic Avocado,22,405,Tuesday
47766,Organic Avocado,23,251,Tuesday
49683,Cucumber Kirby,0,98,Tuesday
49683,Cucumber Kirby,1,41,Tuesday
49683,Cucumber Kirby,2,25,Tuesday
49683,Cucumber Kirby,3,17,Tuesday
49683,Cucumber Kirby,4,21,Tuesday
49683,Cucumber Kirby,5,45,Tuesday
49683,Cucumber Kirby,6,122,Tuesday
49683,Cucumber Kirby,7,311,Tuesday
49683,Cucumber Kirby,8,533,Tuesday
49683,Cucumber Kirby,9,659,Tuesday
49683,Cucumber Kirby,10,812,Tuesday
49683,Cucumber Kirby,11,818,Tuesday
49683,Cucumber Kirby,12,832,Tuesday
49683,Cucumber Kirby,13,841,Tuesday
49683,Cucumber Kirby,14,826,Tuesday
49683,Cucumber Kirby,15,867,Tuesday
49683,Cucumber Kirby,16,887,Tuesday
49683,Cucumber Kirby,17,774,Tuesday
49683,Cucumber Kirby,18,619,Tuesday
49683,Cucumber Kirby,19,483,Tuesday
49683,Cucumber Kirby,20,337,Tuesday
49683,Cucumber Kirby,21,307,Tuesday
49683,Cucumber Kirby,22,246,Tuesday
49683,Cucumber Kirby,23,146,Tuesday
5876,Organic Lemon,0,53,Wednesday
5876,Organic Lemon,1,40,Wednesday
5876,Organic Lemon,2,18,Wednesday
5876,Organic Lemon,3,14,Wednesday
5876,Organic Lemon,4,20,Wednesday
5876,Organic Lemon,5,28,Wednesday
5876,Organic Lemon,6,98,Wednesday
5876,Organic Lemon,7,305,Wednesday
5876,Organic Lemon,8,468,Wednesday
5876,Organic Lemon,9,655,Wednesday
5876,Organic Lemon,10,713,Wednesday
5876,Organic Lemon,11,839,Wednesday
5876,Organic Lemon,12,773,Wednesday
5876,Organic Lemon,13,813,Wednesday
5876,Organic Lemon,14,757,Wednesday
5876,Organic Lemon,15,764,Wednesday
5876,Organic Lemon,16,773,Wednesday
5876,Organic Lemon,17,672,Wednesday
5876,Organic Lemon,18,531,Wednesday
